,,,,,Gecode,Gurobi
1,5,occurrence,outdomain_min,time,100.0,170.0
1,5,occurrence,outdomain_random,time,100.0,170.0
1,5,smallest,indomain,time,100.0,170.0
1,5,smallest,indomain_interval,time,100.0,180.0
1,5,smallest,indomain_max,time,100.0,180.0
1,5,smallest,indomain_min,time,100.0,180.0
1,5,smallest,indomain_reverse_split,time,100.0,180.0
1,5,smallest,indomain_split,time,100.0,180.0
1,5,smallest,indomain_split_random,time,100.0,180.0
1,5,smallest,outdomain_max,time,100.0,170.0
1,5,smallest,outdomain_median,time,100.0,170.0
1,5,smallest,outdomain_min,time,100.0,180.0
1,5,smallest,outdomain_random,time,100.0,180.0
1,6,anti_first_fail,indomain,time,110.0,170.0
1,6,anti_first_fail,indomain_interval,time,110.0,160.0
1,6,anti_first_fail,indomain_max,time,100.0,160.0
1,6,anti_first_fail,indomain_min,time,100.0,160.0
1,6,anti_first_fail,indomain_reverse_split,time,100.0,160.0
1,6,anti_first_fail,indomain_split,time,100.0,160.0
1,6,anti_first_fail,indomain_split_random,time,100.0,160.0
1,6,anti_first_fail,outdomain_max,time,100.0,160.0
1,6,anti_first_fail,outdomain_median,time,100.0,160.0
1,6,anti_first_fail,outdomain_min,time,100.0,160.0
1,6,anti_first_fail,outdomain_random,time,100.0,160.0
1,6,dom_w_deg,indomain,time,100.0,170.0
1,6,dom_w_deg,indomain_interval,time,100.0,170.0
1,6,dom_w_deg,indomain_max,time,100.0,170.0
1,6,dom_w_deg,indomain_min,time,100.0,170.0
1,6,dom_w_deg,indomain_reverse_split,time,90.0,170.0
1,6,dom_w_deg,indomain_split,time,100.0,170.0
1,6,dom_w_deg,indomain_split_random,time,100.0,170.0
1,6,dom_w_deg,outdomain_max,time,100.0,170.0
1,6,dom_w_deg,outdomain_median,time,100.0,170.0
1,6,dom_w_deg,outdomain_min,time,100.0,170.0
1,6,dom_w_deg,outdomain_random,time,100.0,170.0
1,6,first_fail,indomain,time,100.0,160.0
1,6,first_fail,indomain_interval,time,100.0,170.0
1,6,first_fail,indomain_max,time,100.0,160.0
1,6,first_fail,indomain_min,time,100.0,160.0
1,6,first_fail,indomain_reverse_split,time,100.0,160.0
1,6,first_fail,indomain_split,time,100.0,170.0
1,6,first_fail,indomain_split_random,time,100.0,170.0
1,6,first_fail,outdomain_max,time,100.0,170.0
1,6,first_fail,outdomain_median,time,100.0,170.0
1,6,first_fail,outdomain_min,time,100.0,160.0
1,6,first_fail,outdomain_random,time,100.0,170.0
1,6,impact,indomain,time,100.0,170.0
1,6,impact,indomain_interval,time,100.0,170.0
1,6,impact,indomain_max,time,100.0,170.0
1,6,impact,indomain_min,time,100.0,170.0
1,6,impact,indomain_reverse_split,time,100.0,180.0
1,6,impact,indomain_split,time,100.0,170.0
1,6,impact,indomain_split_random,time,110.0,170.0
1,6,impact,outdomain_max,time,110.0,170.0
1,6,impact,outdomain_median,time,110.0,170.0
1,6,impact,outdomain_min,time,100.0,170.0
1,6,impact,outdomain_random,time,100.0,170.0
1,6,input_order,indomain,time,100.0,170.0
1,6,input_order,indomain_interval,time,100.0,160.0
1,6,input_order,indomain_max,time,100.0,170.0
1,6,input_order,indomain_min,time,100.0,160.0
1,6,input_order,indomain_reverse_split,time,100.0,170.0
1,6,input_order,indomain_split,time,100.0,160.0
1,6,input_order,indomain_split_random,time,110.0,160.0
1,6,input_order,outdomain_max,time,100.0,160.0
1,6,input_order,outdomain_median,time,100.0,160.0
1,6,input_order,outdomain_min,time,110.0,160.0
1,6,input_order,outdomain_random,time,110.0,160.0
1,6,largest,indomain,time,130.0,170.0
1,6,largest,indomain_interval,time,110.0,170.0
1,6,largest,indomain_max,time,100.0,170.0
1,6,largest,indomain_min,time,130.0,170.0
1,6,largest,indomain_reverse_split,time,100.0,170.0
1,6,largest,indomain_split,time,110.0,170.0
1,6,largest,indomain_split_random,time,120.0,170.0
1,6,largest,outdomain_max,time,120.0,170.0
1,6,largest,outdomain_median,time,120.0,170.0
1,6,largest,outdomain_min,time,120.0,170.0
1,6,largest,outdomain_random,time,130.0,170.0
1,6,max_regret,indomain,time,100.0,170.0
1,6,max_regret,indomain_interval,time,100.0,170.0
1,6,max_regret,indomain_max,time,100.0,170.0
1,6,max_regret,indomain_min,time,100.0,170.0
1,6,max_regret,indomain_reverse_split,time,100.0,170.0
1,6,max_regret,indomain_split,time,100.0,170.0
1,6,max_regret,indomain_split_random,time,110.0,170.0
1,6,max_regret,outdomain_max,time,110.0,170.0
1,6,max_regret,outdomain_median,time,110.0,170.0
1,6,max_regret,outdomain_min,time,100.0,170.0
1,6,max_regret,outdomain_random,time,100.0,170.0
1,6,most_constrained,indomain,time,100.0,170.0
1,6,most_constrained,indomain_interval,time,100.0,170.0
1,6,most_constrained,indomain_max,time,100.0,170.0
1,6,most_constrained,indomain_min,time,100.0,170.0
1,6,most_constrained,indomain_reverse_split,time,90.0,170.0
1,6,most_constrained,indomain_split,time,100.0,170.0
1,6,most_constrained,indomain_split_random,time,100.0,170.0
1,6,most_constrained,outdomain_max,time,100.0,170.0
1,6,most_constrained,outdomain_median,time,100.0,170.0
1,6,most_constrained,outdomain_min,time,100.0,170.0
1,6,most_constrained,outdomain_random,time,100.0,170.0
1,6,occurrence,indomain,time,100.0,170.0
1,6,occurrence,indomain_interval,time,100.0,170.0
1,6,occurrence,indomain_max,time,100.0,170.0
1,6,occurrence,indomain_min,time,100.0,170.0
1,6,occurrence,indomain_reverse_split,time,90.0,170.0
1,6,occurrence,indomain_split,time,100.0,170.0
1,6,occurrence,indomain_split_random,time,100.0,170.0
1,6,occurrence,outdomain_max,time,100.0,170.0
1,6,occurrence,outdomain_median,time,100.0,170.0
1,6,occurrence,outdomain_min,time,100.0,170.0
1,6,occurrence,outdomain_random,time,100.0,170.0
1,6,smallest,indomain,time,100.0,160.0
1,6,smallest,indomain_interval,time,100.0,160.0
1,6,smallest,indomain_max,time,100.0,170.0
1,6,smallest,indomain_min,time,100.0,160.0
1,6,smallest,indomain_reverse_split,time,90.0,170.0
1,6,smallest,indomain_split,time,100.0,170.0
1,6,smallest,indomain_split_random,time,100.0,170.0
1,6,smallest,outdomain_max,time,100.0,160.0
1,6,smallest,outdomain_median,time,100.0,160.0
1,6,smallest,outdomain_min,time,100.0,160.0
1,6,smallest,outdomain_random,time,90.0,170.0
1,7,anti_first_fail,indomain,time,90.0,170.0
1,7,anti_first_fail,indomain_interval,time,90.0,170.0
1,7,anti_first_fail,indomain_max,time,100.0,170.0
1,7,anti_first_fail,indomain_min,time,90.0,170.0
1,7,anti_first_fail,indomain_reverse_split,time,100.0,170.0
1,7,anti_first_fail,indomain_split,time,90.0,170.0
1,7,anti_first_fail,indomain_split_random,time,90.0,170.0
1,7,anti_first_fail,outdomain_max,time,90.0,170.0
1,7,anti_first_fail,outdomain_median,time,90.0,170.0
1,7,anti_first_fail,outdomain_min,time,90.0,170.0
1,7,anti_first_fail,outdomain_random,time,90.0,170.0
1,7,dom_w_deg,indomain,time,90.0,170.0
1,7,dom_w_deg,indomain_interval,time,90.0,170.0
1,7,dom_w_deg,indomain_max,time,100.0,170.0
1,7,dom_w_deg,indomain_min,time,90.0,170.0
1,7,dom_w_deg,indomain_reverse_split,time,90.0,170.0
1,7,dom_w_deg,indomain_split,time,90.0,170.0
1,7,dom_w_deg,indomain_split_random,time,90.0,170.0
1,7,dom_w_deg,outdomain_max,time,90.0,170.0
1,7,dom_w_deg,outdomain_median,time,90.0,170.0
1,7,dom_w_deg,outdomain_min,time,90.0,170.0
1,7,dom_w_deg,outdomain_random,time,90.0,170.0
1,7,first_fail,indomain,time,90.0,170.0
1,7,first_fail,indomain_interval,time,90.0,170.0
1,7,first_fail,indomain_max,time,100.0,170.0
1,7,first_fail,indomain_min,time,90.0,170.0
1,7,first_fail,indomain_reverse_split,time,90.0,170.0
1,7,first_fail,indomain_split,time,90.0,170.0
1,7,first_fail,indomain_split_random,time,90.0,170.0
1,7,first_fail,outdomain_max,time,90.0,170.0
1,7,first_fail,outdomain_median,time,90.0,170.0
1,7,first_fail,outdomain_min,time,90.0,170.0
1,7,first_fail,outdomain_random,time,90.0,170.0
1,7,impact,indomain,time,90.0,170.0
1,7,impact,indomain_interval,time,90.0,170.0
1,7,impact,indomain_max,time,100.0,170.0
1,7,impact,indomain_min,time,90.0,170.0
1,7,impact,indomain_reverse_split,time,90.0,170.0
1,7,impact,indomain_split,time,90.0,170.0
1,7,impact,indomain_split_random,time,90.0,170.0
1,7,impact,outdomain_max,time,90.0,170.0
1,7,impact,outdomain_median,time,90.0,170.0
1,7,impact,outdomain_min,time,90.0,170.0
1,7,impact,outdomain_random,time,90.0,160.0
1,7,input_order,indomain,time,90.0,160.0
1,7,input_order,indomain_interval,time,90.0,170.0
1,7,input_order,indomain_max,time,100.0,170.0
1,7,input_order,indomain_min,time,90.0,180.0
1,7,input_order,indomain_reverse_split,time,90.0,180.0
1,7,input_order,indomain_split,time,90.0,170.0
1,7,input_order,indomain_split_random,time,90.0,170.0
1,7,input_order,outdomain_max,time,90.0,170.0
1,7,input_order,outdomain_median,time,90.0,170.0
1,7,input_order,outdomain_min,time,90.0,170.0
1,7,input_order,outdomain_random,time,90.0,170.0
1,7,largest,indomain,time,90.0,170.0
1,7,largest,indomain_interval,time,90.0,170.0
1,7,largest,indomain_max,time,100.0,170.0
1,7,largest,indomain_min,time,90.0,170.0
1,7,largest,indomain_reverse_split,time,90.0,170.0
1,7,largest,indomain_split,time,90.0,170.0
1,7,largest,indomain_split_random,time,90.0,170.0
1,7,largest,outdomain_max,time,90.0,170.0
1,7,largest,outdomain_median,time,90.0,170.0
1,7,largest,outdomain_min,time,90.0,170.0
1,7,largest,outdomain_random,time,90.0,170.0
1,7,max_regret,indomain,time,90.0,160.0
1,7,max_regret,indomain_interval,time,90.0,160.0
1,7,max_regret,indomain_max,time,100.0,160.0
1,7,max_regret,indomain_min,time,90.0,160.0
1,7,max_regret,indomain_reverse_split,time,90.0,160.0
1,7,max_regret,indomain_split,time,90.0,170.0
1,7,max_regret,indomain_split_random,time,90.0,160.0
1,7,max_regret,outdomain_max,time,90.0,160.0
1,7,max_regret,outdomain_median,time,90.0,160.0
1,7,max_regret,outdomain_min,time,90.0,160.0
1,7,max_regret,outdomain_random,time,90.0,160.0
1,7,most_constrained,indomain,time,100.0,160.0
1,7,most_constrained,indomain_interval,time,90.0,160.0
1,7,most_constrained,indomain_max,time,100.0,160.0
1,7,most_constrained,indomain_min,time,90.0,160.0
1,7,most_constrained,indomain_reverse_split,time,100.0,170.0
1,7,most_constrained,indomain_split,time,90.0,160.0
1,7,most_constrained,indomain_split_random,time,90.0,160.0
1,7,most_constrained,outdomain_max,time,90.0,160.0
1,7,most_constrained,outdomain_median,time,90.0,160.0
1,7,most_constrained,outdomain_min,time,90.0,160.0
1,7,most_constrained,outdomain_random,time,90.0,160.0
1,7,occurrence,indomain,time,90.0,160.0
1,7,occurrence,indomain_interval,time,90.0,160.0
1,7,occurrence,indomain_max,time,100.0,160.0
1,7,occurrence,indomain_min,time,90.0,160.0
1,7,occurrence,indomain_reverse_split,time,100.0,160.0
1,7,occurrence,indomain_split,time,100.0,160.0
1,7,occurrence,indomain_split_random,time,90.0,160.0
1,7,occurrence,outdomain_max,time,100.0,160.0
1,7,occurrence,outdomain_median,time,100.0,160.0
1,7,occurrence,outdomain_min,time,100.0,160.0
1,7,occurrence,outdomain_random,time,100.0,160.0
1,7,smallest,indomain,time,90.0,170.0
1,7,smallest,indomain_interval,time,90.0,170.0
1,7,smallest,indomain_max,time,100.0,170.0
1,7,smallest,indomain_min,time,90.0,170.0
1,7,smallest,indomain_reverse_split,time,100.0,170.0
1,7,smallest,indomain_split,time,90.0,170.0
1,7,smallest,indomain_split_random,time,90.0,170.0
1,7,smallest,outdomain_max,time,90.0,170.0
1,7,smallest,outdomain_median,time,90.0,170.0
1,7,smallest,outdomain_min,time,90.0,170.0
1,7,smallest,outdomain_random,time,90.0,170.0
1,8,anti_first_fail,indomain,time,120.0,300.0
1,8,anti_first_fail,indomain_interval,time,100.0,300.0
1,8,anti_first_fail,indomain_max,time,130.0,300.0
1,8,anti_first_fail,indomain_min,time,110.0,300.0
1,8,anti_first_fail,indomain_reverse_split,time,100.0,300.0
1,8,anti_first_fail,indomain_split,time,110.0,300.0
1,8,anti_first_fail,indomain_split_random,time,110.0,310.0
1,8,anti_first_fail,outdomain_max,time,110.0,300.0
1,8,anti_first_fail,outdomain_median,time,110.0,300.0
1,8,anti_first_fail,outdomain_min,time,110.0,300.0
1,8,anti_first_fail,outdomain_random,time,110.0,300.0
1,8,dom_w_deg,indomain,time,100.0,330.0
1,8,dom_w_deg,indomain_interval,time,100.0,330.0
1,8,dom_w_deg,indomain_max,time,100.0,330.0
1,8,dom_w_deg,indomain_min,time,100.0,330.0
1,8,dom_w_deg,indomain_reverse_split,time,100.0,330.0
1,8,dom_w_deg,indomain_split,time,100.0,330.0
1,8,dom_w_deg,indomain_split_random,time,100.0,330.0
1,8,dom_w_deg,outdomain_max,time,100.0,330.0
1,8,dom_w_deg,outdomain_median,time,100.0,330.0
1,8,dom_w_deg,outdomain_min,time,100.0,330.0
1,8,dom_w_deg,outdomain_random,time,100.0,330.0
1,8,first_fail,indomain,time,110.0,300.0
1,8,first_fail,indomain_interval,time,100.0,310.0
1,8,first_fail,indomain_max,time,110.0,300.0
1,8,first_fail,indomain_min,time,110.0,310.0
1,8,first_fail,indomain_reverse_split,time,110.0,300.0
1,8,first_fail,indomain_split,time,110.0,300.0
1,8,first_fail,indomain_split_random,time,100.0,300.0
1,8,first_fail,outdomain_max,time,100.0,300.0
1,8,first_fail,outdomain_median,time,100.0,300.0
1,8,first_fail,outdomain_min,time,100.0,300.0
1,8,first_fail,outdomain_random,time,100.0,300.0
1,8,impact,indomain,time,100.0,330.0
1,8,impact,indomain_interval,time,100.0,340.0
1,8,impact,indomain_max,time,100.0,330.0
1,8,impact,indomain_min,time,100.0,330.0
1,8,impact,indomain_reverse_split,time,100.0,330.0
1,8,impact,indomain_split,time,100.0,330.0
1,8,impact,indomain_split_random,time,100.0,330.0
1,8,impact,outdomain_max,time,100.0,330.0
1,8,impact,outdomain_median,time,100.0,330.0
1,8,impact,outdomain_min,time,100.0,330.0
1,8,impact,outdomain_random,time,100.0,330.0
1,8,input_order,indomain,time,110.0,300.0
1,8,input_order,indomain_interval,time,100.0,310.0
1,8,input_order,indomain_max,time,110.0,300.0
1,8,input_order,indomain_min,time,110.0,310.0
1,8,input_order,indomain_reverse_split,time,100.0,300.0
1,8,input_order,indomain_split,time,110.0,300.0
1,8,input_order,indomain_split_random,time,110.0,300.0
1,8,input_order,outdomain_max,time,110.0,300.0
1,8,input_order,outdomain_median,time,110.0,300.0
1,8,input_order,outdomain_min,time,100.0,300.0
1,8,input_order,outdomain_random,time,110.0,300.0
1,8,largest,indomain,time,120.0,320.0
1,8,largest,indomain_interval,time,100.0,330.0
1,8,largest,indomain_max,time,110.0,330.0
1,8,largest,indomain_min,time,110.0,330.0
1,8,largest,indomain_reverse_split,time,100.0,330.0
1,8,largest,indomain_split,time,100.0,330.0
1,8,largest,indomain_split_random,time,120.0,330.0
1,8,largest,outdomain_max,time,110.0,330.0
1,8,largest,outdomain_median,time,110.0,330.0
1,8,largest,outdomain_min,time,120.0,330.0
1,8,largest,outdomain_random,time,110.0,330.0
1,8,max_regret,indomain,time,100.0,330.0
1,8,max_regret,indomain_interval,time,100.0,330.0
1,8,max_regret,indomain_max,time,100.0,330.0
1,8,max_regret,indomain_min,time,100.0,330.0
1,8,max_regret,indomain_reverse_split,time,100.0,330.0
1,8,max_regret,indomain_split,time,100.0,330.0
1,8,max_regret,indomain_split_random,time,100.0,330.0
1,8,max_regret,outdomain_max,time,100.0,340.0
1,8,max_regret,outdomain_median,time,100.0,330.0
1,8,max_regret,outdomain_min,time,100.0,330.0
1,8,max_regret,outdomain_random,time,100.0,330.0
1,8,most_constrained,indomain,time,100.0,330.0
1,8,most_constrained,indomain_interval,time,100.0,330.0
1,8,most_constrained,indomain_max,time,100.0,330.0
1,8,most_constrained,indomain_min,time,100.0,330.0
1,8,most_constrained,indomain_reverse_split,time,100.0,330.0
1,8,most_constrained,indomain_split,time,100.0,330.0
1,8,most_constrained,indomain_split_random,time,100.0,330.0
1,8,most_constrained,outdomain_max,time,100.0,330.0
1,8,most_constrained,outdomain_median,time,100.0,330.0
1,8,most_constrained,outdomain_min,time,100.0,330.0
1,8,most_constrained,outdomain_random,time,100.0,330.0
1,8,occurrence,indomain,time,100.0,330.0
1,8,occurrence,indomain_interval,time,100.0,330.0
1,8,occurrence,indomain_max,time,100.0,330.0
1,8,occurrence,indomain_min,time,100.0,330.0
1,8,occurrence,indomain_reverse_split,time,100.0,330.0
1,8,occurrence,indomain_split,time,100.0,320.0
1,8,occurrence,indomain_split_random,time,100.0,320.0
1,8,occurrence,outdomain_max,time,100.0,320.0
1,8,occurrence,outdomain_median,time,100.0,320.0
1,8,occurrence,outdomain_min,time,100.0,320.0
1,8,occurrence,outdomain_random,time,100.0,320.0
1,8,smallest,indomain,time,100.0,300.0
1,8,smallest,indomain_interval,time,100.0,300.0
1,8,smallest,indomain_max,time,100.0,300.0
1,8,smallest,indomain_min,time,100.0,310.0
1,8,smallest,indomain_reverse_split,time,100.0,300.0
1,8,smallest,indomain_split,time,100.0,310.0
1,8,smallest,indomain_split_random,time,100.0,310.0
1,8,smallest,outdomain_max,time,100.0,310.0
1,8,smallest,outdomain_median,time,100.0,310.0
1,8,smallest,outdomain_min,time,100.0,300.0
1,8,smallest,outdomain_random,time,100.0,310.0
1,9,anti_first_fail,indomain,time,100.0,170.0
1,9,anti_first_fail,indomain_interval,time,100.0,170.0
1,9,anti_first_fail,indomain_max,time,110.0,170.0
1,9,anti_first_fail,indomain_min,time,100.0,170.0
1,9,anti_first_fail,indomain_reverse_split,time,100.0,170.0
1,9,anti_first_fail,indomain_split,time,100.0,170.0
1,9,anti_first_fail,indomain_split_random,time,100.0,170.0
1,9,anti_first_fail,outdomain_max,time,100.0,170.0
1,9,anti_first_fail,outdomain_median,time,100.0,170.0
1,9,anti_first_fail,outdomain_min,time,100.0,170.0
1,9,anti_first_fail,outdomain_random,time,100.0,170.0
1,9,dom_w_deg,indomain,time,90.0,170.0
1,9,dom_w_deg,indomain_interval,time,90.0,170.0
1,9,dom_w_deg,indomain_max,time,100.0,170.0
1,9,dom_w_deg,indomain_min,time,100.0,170.0
1,9,dom_w_deg,indomain_reverse_split,time,100.0,170.0
1,9,dom_w_deg,indomain_split,time,90.0,170.0
1,9,dom_w_deg,indomain_split_random,time,100.0,170.0
1,9,dom_w_deg,outdomain_max,time,100.0,170.0
1,9,dom_w_deg,outdomain_median,time,100.0,170.0
1,9,dom_w_deg,outdomain_min,time,90.0,170.0
1,9,dom_w_deg,outdomain_random,time,100.0,170.0
1,9,first_fail,indomain,time,100.0,170.0
1,9,first_fail,indomain_interval,time,100.0,170.0
1,9,first_fail,indomain_max,time,100.0,170.0
1,9,first_fail,indomain_min,time,100.0,170.0
1,9,first_fail,indomain_reverse_split,time,100.0,170.0
1,9,first_fail,indomain_split,time,100.0,170.0
1,9,first_fail,indomain_split_random,time,100.0,170.0
1,9,first_fail,outdomain_max,time,100.0,170.0
1,9,first_fail,outdomain_median,time,100.0,170.0
1,9,first_fail,outdomain_min,time,100.0,170.0
1,9,first_fail,outdomain_random,time,100.0,170.0
1,9,impact,indomain,time,100.0,170.0
1,9,impact,indomain_interval,time,100.0,170.0
1,9,impact,indomain_max,time,100.0,170.0
1,9,impact,indomain_min,time,100.0,170.0
1,9,impact,indomain_reverse_split,time,100.0,170.0
1,9,impact,indomain_split,time,90.0,170.0
1,9,impact,indomain_split_random,time,100.0,170.0
1,9,impact,outdomain_max,time,100.0,170.0
1,9,impact,outdomain_median,time,100.0,170.0
1,9,impact,outdomain_min,time,100.0,170.0
1,9,impact,outdomain_random,time,100.0,170.0
1,9,input_order,indomain,time,100.0,170.0
1,9,input_order,indomain_interval,time,100.0,170.0
1,9,input_order,indomain_max,time,100.0,170.0
1,9,input_order,indomain_min,time,100.0,170.0
1,9,input_order,indomain_reverse_split,time,100.0,170.0
1,9,input_order,indomain_split,time,100.0,170.0
1,9,input_order,indomain_split_random,time,100.0,170.0
1,9,input_order,outdomain_max,time,100.0,170.0
1,9,input_order,outdomain_median,time,100.0,170.0
1,9,input_order,outdomain_min,time,100.0,170.0
1,9,input_order,outdomain_random,time,100.0,170.0
1,9,largest,indomain,time,100.0,170.0
1,9,largest,indomain_interval,time,110.0,170.0
1,9,largest,indomain_max,time,100.0,170.0
1,9,largest,indomain_min,time,100.0,170.0
1,9,largest,indomain_reverse_split,time,100.0,170.0
1,9,largest,indomain_split,time,100.0,170.0
1,9,largest,indomain_split_random,time,100.0,170.0
1,9,largest,outdomain_max,time,100.0,170.0
1,9,largest,outdomain_median,time,100.0,170.0
