,,,,,Gecode,Gurobi,Gecode,Gurobi,OGSA,Solver Run Time Ratio,Solver Run Time Ratio,Model Run Time Ratio,Model Run Time Ratio
7,21,anti_first_fail,indomain_min,500,80.0,100.0,70.0,80.0,0.00019734026864171028,1.25,1.1428571428571428,1.25,1.1428571428571428
7,21,anti_first_fail,indomain_min,800,80.0,100.0,70.0,80.0,0.00019864505156874657,1.25,1.1428571428571428,1.25,1.1428571428571428
7,21,anti_first_fail,indomain_min,1000,80.0,100.0,70.0,80.0,0.00019874703139066696,1.25,1.1428571428571428,1.25,1.1428571428571428
7,22,anti_first_fail,indomain_min,0,70.0,110.0,70.0,100.0,0.00020203320309519768,1.5714285714285714,1.4285714285714286,1.1,1.0
7,22,anti_first_fail,indomain_min,20,80.0,110.0,70.0,90.0,0.00020457617938518524,1.375,1.2857142857142858,1.2222222222222223,1.1428571428571428
7,22,anti_first_fail,indomain_min,50,80.0,110.0,70.0,100.0,0.0002003251574933529,1.375,1.4285714285714286,1.1,1.1428571428571428
7,22,anti_first_fail,indomain_min,80,80.0,140.0,70.0,90.0,0.00020472006872296333,1.75,1.2857142857142858,1.5555555555555556,1.1428571428571428
7,22,anti_first_fail,indomain_min,200,80.0,110.0,70.0,100.0,0.00020263390615582466,1.375,1.4285714285714286,1.1,1.1428571428571428
7,22,anti_first_fail,indomain_min,500,80.0,110.0,70.0,100.0,0.0002068839967250824,1.375,1.4285714285714286,1.1,1.1428571428571428
7,22,anti_first_fail,indomain_min,800,80.0,110.0,70.0,100.0,0.00020261993631720543,1.375,1.4285714285714286,1.1,1.1428571428571428
7,22,anti_first_fail,indomain_min,1000,80.0,110.0,70.0,100.0,0.00020646210759878159,1.375,1.4285714285714286,1.1,1.1428571428571428
7,23,anti_first_fail,indomain_min,0,70.0,100.0,70.0,80.0,0.00020604534074664116,1.4285714285714286,1.1428571428571428,1.25,1.0
7,23,anti_first_fail,indomain_min,20,70.0,100.0,70.0,80.0,0.0002070879563689232,1.4285714285714286,1.1428571428571428,1.25,1.0
7,23,anti_first_fail,indomain_min,50,80.0,100.0,70.0,80.0,0.00020073773339390755,1.25,1.1428571428571428,1.25,1.1428571428571428
7,23,anti_first_fail,indomain_min,80,70.0,100.0,70.0,80.0,0.00022339727729558945,1.4285714285714286,1.1428571428571428,1.25,1.0
7,23,anti_first_fail,indomain_min,200,70.0,100.0,70.0,80.0,0.0002043452113866806,1.4285714285714286,1.1428571428571428,1.25,1.0
7,23,anti_first_fail,indomain_min,500,70.0,100.0,70.0,80.0,0.00020879926159977913,1.4285714285714286,1.1428571428571428,1.25,1.0
7,23,anti_first_fail,indomain_min,800,80.0,100.0,70.0,80.0,0.00022369995713233948,1.25,1.1428571428571428,1.25,1.1428571428571428
7,23,anti_first_fail,indomain_min,1000,80.0,100.0,70.0,80.0,0.00020818877965211868,1.25,1.1428571428571428,1.25,1.1428571428571428
7,24,anti_first_fail,indomain_min,0,70.0,100.0,60.0,90.0,0.0001985812559723854,1.4285714285714286,1.5,1.1111111111111112,1.1666666666666667
7,24,anti_first_fail,indomain_min,20,70.0,100.0,70.0,90.0,0.00019766995683312416,1.4285714285714286,1.2857142857142858,1.1111111111111112,1.0
7,24,anti_first_fail,indomain_min,50,70.0,100.0,70.0,90.0,0.00019778870046138763,1.4285714285714286,1.2857142857142858,1.1111111111111112,1.0
7,24,anti_first_fail,indomain_min,80,70.0,100.0,70.0,90.0,0.00020152004435658455,1.4285714285714286,1.2857142857142858,1.1111111111111112,1.0
7,24,anti_first_fail,indomain_min,200,70.0,100.0,70.0,90.0,0.00019865483045578003,1.4285714285714286,1.2857142857142858,1.1111111111111112,1.0
7,24,anti_first_fail,indomain_min,500,80.0,100.0,70.0,90.0,0.00019789161160588264,1.25,1.2857142857142858,1.1111111111111112,1.1428571428571428
7,24,anti_first_fail,indomain_min,800,80.0,100.0,70.0,80.0,0.00019519822672009468,1.25,1.1428571428571428,1.25,1.1428571428571428
7,24,anti_first_fail,indomain_min,1000,70.0,100.0,70.0,80.0,0.0001944480463862419,1.4285714285714286,1.1428571428571428,1.25,1.0
7,25,anti_first_fail,indomain_min,0,70.0,110.0,60.0,90.0,0.00023697037249803543,1.5714285714285714,1.5,1.2222222222222223,1.1666666666666667
7,25,anti_first_fail,indomain_min,20,70.0,110.0,70.0,90.0,0.00023164786398410797,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
7,25,anti_first_fail,indomain_min,50,70.0,110.0,70.0,90.0,0.00022929813712835312,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
7,25,anti_first_fail,indomain_min,80,70.0,110.0,70.0,90.0,0.00023404881358146667,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
7,25,anti_first_fail,indomain_min,200,70.0,110.0,70.0,90.0,0.00023361993953585625,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
7,25,anti_first_fail,indomain_min,500,80.0,120.0,80.0,90.0,0.00023168325424194336,1.5,1.125,1.3333333333333333,1.0
7,25,anti_first_fail,indomain_min,800,80.0,120.0,70.0,90.0,0.0002345200628042221,1.5,1.2857142857142858,1.3333333333333333,1.1428571428571428
7,25,anti_first_fail,indomain_min,1000,80.0,120.0,70.0,90.0,0.0002329670824110508,1.5,1.2857142857142858,1.3333333333333333,1.1428571428571428
7,26,anti_first_fail,indomain_min,0,70.0,100.0,70.0,80.0,0.0002534058876335621,1.4285714285714286,1.1428571428571428,1.25,1.0
7,26,anti_first_fail,indomain_min,20,70.0,110.0,70.0,90.0,0.0003339317627251148,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
7,26,anti_first_fail,indomain_min,50,70.0,110.0,70.0,90.0,0.0002524303272366524,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
7,26,anti_first_fail,indomain_min,80,70.0,100.0,70.0,90.0,0.00025647692382335663,1.4285714285714286,1.2857142857142858,1.1111111111111112,1.0
7,26,anti_first_fail,indomain_min,200,70.0,110.0,70.0,90.0,0.0002580331638455391,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
7,26,anti_first_fail,indomain_min,500,70.0,110.0,70.0,90.0,0.00025701988488435745,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
7,26,anti_first_fail,indomain_min,800,70.0,110.0,70.0,90.0,0.0002405359409749508,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
7,26,anti_first_fail,indomain_min,1000,70.0,100.0,70.0,90.0,0.00033401884138584137,1.4285714285714286,1.2857142857142858,1.1111111111111112,1.0
7,27,anti_first_fail,indomain_min,0,80.0,100.0,70.0,80.0,0.0001946031115949154,1.25,1.1428571428571428,1.25,1.1428571428571428
7,27,anti_first_fail,indomain_min,20,80.0,100.0,70.0,90.0,0.00019272230565547943,1.25,1.2857142857142858,1.1111111111111112,1.1428571428571428
7,27,anti_first_fail,indomain_min,50,70.0,100.0,70.0,80.0,0.00019300729036331177,1.4285714285714286,1.1428571428571428,1.25,1.0
7,27,anti_first_fail,indomain_min,80,70.0,100.0,70.0,80.0,0.00019465014338493347,1.4285714285714286,1.1428571428571428,1.25,1.0
7,27,anti_first_fail,indomain_min,200,70.0,100.0,70.0,80.0,0.0001963009126484394,1.4285714285714286,1.1428571428571428,1.25,1.0
7,27,anti_first_fail,indomain_min,500,80.0,100.0,70.0,80.0,0.00019598612561821938,1.25,1.1428571428571428,1.25,1.1428571428571428
7,27,anti_first_fail,indomain_min,800,80.0,100.0,70.0,80.0,0.00019431626424193382,1.25,1.1428571428571428,1.25,1.1428571428571428
7,27,anti_first_fail,indomain_min,1000,80.0,100.0,80.0,80.0,0.000195974949747324,1.25,1.0,1.25,1.0
7,28,anti_first_fail,indomain_min,0,70.0,90.0,70.0,70.0,0.0001937439665198326,1.2857142857142858,1.0,1.2857142857142858,1.0
7,28,anti_first_fail,indomain_min,20,70.0,90.0,70.0,70.0,0.00019016023725271225,1.2857142857142858,1.0,1.2857142857142858,1.0
7,28,anti_first_fail,indomain_min,50,70.0,90.0,70.0,70.0,0.00020946795120835304,1.2857142857142858,1.0,1.2857142857142858,1.0
7,28,anti_first_fail,indomain_min,80,70.0,90.0,70.0,70.0,0.00019175419583916664,1.2857142857142858,1.0,1.2857142857142858,1.0
7,28,anti_first_fail,indomain_min,200,70.0,90.0,70.0,70.0,0.000194476917386055,1.2857142857142858,1.0,1.2857142857142858,1.0
7,28,anti_first_fail,indomain_min,500,70.0,90.0,70.0,70.0,0.00020558014512062073,1.2857142857142858,1.0,1.2857142857142858,1.0
7,28,anti_first_fail,indomain_min,800,70.0,90.0,70.0,70.0,0.00019511906430125237,1.2857142857142858,1.0,1.2857142857142858,1.0
7,28,anti_first_fail,indomain_min,1000,70.0,90.0,70.0,70.0,0.00019141798838973045,1.2857142857142858,1.0,1.2857142857142858,1.0
7,29,anti_first_fail,indomain_min,0,70.0,100.0,70.0,80.0,0.00020397361367940903,1.4285714285714286,1.1428571428571428,1.25,1.0
7,29,anti_first_fail,indomain_min,20,70.0,100.0,70.0,90.0,0.00020837830379605293,1.4285714285714286,1.2857142857142858,1.1111111111111112,1.0
7,29,anti_first_fail,indomain_min,50,70.0,100.0,70.0,80.0,0.0002095741219818592,1.4285714285714286,1.1428571428571428,1.25,1.0
7,29,anti_first_fail,indomain_min,80,80.0,100.0,70.0,90.0,0.00020111910998821259,1.25,1.2857142857142858,1.1111111111111112,1.1428571428571428
7,29,anti_first_fail,indomain_min,200,70.0,100.0,70.0,80.0,0.00032212911173701286,1.4285714285714286,1.1428571428571428,1.25,1.0
7,29,anti_first_fail,indomain_min,500,70.0,100.0,70.0,90.0,0.00020700693130493164,1.4285714285714286,1.2857142857142858,1.1111111111111112,1.0
7,29,anti_first_fail,indomain_min,800,70.0,100.0,70.0,80.0,0.0002084430307149887,1.4285714285714286,1.1428571428571428,1.25,1.0
7,29,anti_first_fail,indomain_min,1000,70.0,100.0,70.0,80.0,0.0002025947906076908,1.4285714285714286,1.1428571428571428,1.25,1.0
7,30,anti_first_fail,indomain_min,0,70.0,100.0,70.0,80.0,0.0001991470344364643,1.4285714285714286,1.1428571428571428,1.25,1.0
7,30,anti_first_fail,indomain_min,20,70.0,100.0,70.0,80.0,0.00020082807168364525,1.4285714285714286,1.1428571428571428,1.25,1.0
7,30,anti_first_fail,indomain_min,50,70.0,100.0,70.0,80.0,0.00019936403259634972,1.4285714285714286,1.1428571428571428,1.25,1.0
7,30,anti_first_fail,indomain_min,80,70.0,100.0,70.0,80.0,0.0002004709094762802,1.4285714285714286,1.1428571428571428,1.25,1.0
7,30,anti_first_fail,indomain_min,200,70.0,100.0,70.0,80.0,0.00020416639745235443,1.4285714285714286,1.1428571428571428,1.25,1.0
7,30,anti_first_fail,indomain_min,500,70.0,90.0,70.0,80.0,0.00020402809605002403,1.2857142857142858,1.1428571428571428,1.125,1.0
7,30,anti_first_fail,indomain_min,800,70.0,100.0,80.0,80.0,0.00020280387252569199,1.4285714285714286,1.0,1.25,0.875
7,30,anti_first_fail,indomain_min,1000,70.0,100.0,70.0,80.0,0.00020188605412840843,1.4285714285714286,1.1428571428571428,1.25,1.0
7,31,anti_first_fail,indomain_min,0,70.0,100.0,70.0,80.0,0.00021320907399058342,1.4285714285714286,1.1428571428571428,1.25,1.0
7,31,anti_first_fail,indomain_min,20,70.0,100.0,70.0,80.0,0.0002101277932524681,1.4285714285714286,1.1428571428571428,1.25,1.0
7,31,anti_first_fail,indomain_min,50,70.0,100.0,70.0,80.0,0.00020743580535054207,1.4285714285714286,1.1428571428571428,1.25,1.0
7,31,anti_first_fail,indomain_min,80,70.0,100.0,70.0,80.0,0.00020791683346033096,1.4285714285714286,1.1428571428571428,1.25,1.0
7,31,anti_first_fail,indomain_min,200,70.0,100.0,70.0,80.0,0.00020762626081705093,1.4285714285714286,1.1428571428571428,1.25,1.0
7,31,anti_first_fail,indomain_min,500,70.0,100.0,70.0,80.0,0.00020602019503712654,1.4285714285714286,1.1428571428571428,1.25,1.0
7,31,anti_first_fail,indomain_min,800,70.0,100.0,70.0,80.0,0.0002270289696753025,1.4285714285714286,1.1428571428571428,1.25,1.0
7,31,anti_first_fail,indomain_min,1000,70.0,100.0,70.0,80.0,0.00020174309611320496,1.4285714285714286,1.1428571428571428,1.25,1.0
7,32,anti_first_fail,indomain_min,0,70.0,100.0,70.0,80.0,0.0002126600593328476,1.4285714285714286,1.1428571428571428,1.25,1.0
7,32,anti_first_fail,indomain_min,20,70.0,100.0,70.0,90.0,0.0002094591036438942,1.4285714285714286,1.2857142857142858,1.1111111111111112,1.0
7,32,anti_first_fail,indomain_min,50,70.0,110.0,70.0,90.0,0.00020886166021227837,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
7,32,anti_first_fail,indomain_min,80,70.0,110.0,70.0,90.0,0.0002100369893014431,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
7,32,anti_first_fail,indomain_min,200,80.0,120.0,70.0,90.0,0.00021661492064595222,1.5,1.2857142857142858,1.3333333333333333,1.1428571428571428
7,32,anti_first_fail,indomain_min,500,70.0,130.0,70.0,90.0,0.00020940788090229034,1.8571428571428572,1.2857142857142858,1.4444444444444444,1.0
7,32,anti_first_fail,indomain_min,800,70.0,130.0,70.0,90.0,0.00021261582151055336,1.8571428571428572,1.2857142857142858,1.4444444444444444,1.0
7,32,anti_first_fail,indomain_min,1000,70.0,140.0,70.0,90.0,0.00021763797849416733,2.0,1.2857142857142858,1.5555555555555556,1.0
7,33,anti_first_fail,indomain_min,0,80.0,100.0,70.0,80.0,0.00021630385890603065,1.25,1.1428571428571428,1.25,1.1428571428571428
7,33,anti_first_fail,indomain_min,20,70.0,100.0,70.0,80.0,0.00020706281065940857,1.4285714285714286,1.1428571428571428,1.25,1.0
7,33,anti_first_fail,indomain_min,50,70.0,100.0,70.0,80.0,0.0002003009431064129,1.4285714285714286,1.1428571428571428,1.25,1.0
7,33,anti_first_fail,indomain_min,80,80.0,100.0,70.0,80.0,0.00019768718630075455,1.25,1.1428571428571428,1.25,1.1428571428571428
7,33,anti_first_fail,indomain_min,200,70.0,100.0,70.0,80.0,0.00019531091675162315,1.4285714285714286,1.1428571428571428,1.25,1.0
7,33,anti_first_fail,indomain_min,500,80.0,100.0,70.0,80.0,0.00019514141604304314,1.25,1.1428571428571428,1.25,1.1428571428571428
7,33,anti_first_fail,indomain_min,800,70.0,100.0,70.0,80.0,0.00020143715664744377,1.4285714285714286,1.1428571428571428,1.25,1.0
7,33,anti_first_fail,indomain_min,1000,80.0,100.0,70.0,80.0,0.00019656214863061905,1.25,1.1428571428571428,1.25,1.1428571428571428
7,34,anti_first_fail,indomain_min,0,70.0,100.0,70.0,80.0,0.00020399317145347595,1.4285714285714286,1.1428571428571428,1.25,1.0
7,34,anti_first_fail,indomain_min,20,70.0,100.0,70.0,80.0,0.00020420784130692482,1.4285714285714286,1.1428571428571428,1.25,1.0
7,34,anti_first_fail,indomain_min,50,70.0,100.0,70.0,80.0,0.0002040509134531021,1.4285714285714286,1.1428571428571428,1.25,1.0
7,34,anti_first_fail,indomain_min,80,70.0,100.0,70.0,80.0,0.00020588375627994537,1.4285714285714286,1.1428571428571428,1.25,1.0
7,34,anti_first_fail,indomain_min,200,70.0,100.0,70.0,80.0,0.0002077738754451275,1.4285714285714286,1.1428571428571428,1.25,1.0
7,34,anti_first_fail,indomain_min,500,80.0,100.0,70.0,80.0,0.00020532775670289993,1.25,1.1428571428571428,1.25,1.1428571428571428
7,34,anti_first_fail,indomain_min,800,80.0,100.0,70.0,80.0,0.00020523881539702415,1.25,1.1428571428571428,1.25,1.1428571428571428
7,34,anti_first_fail,indomain_min,1000,80.0,100.0,70.0,80.0,0.0002871369943022728,1.25,1.1428571428571428,1.25,1.1428571428571428
7,35,anti_first_fail,indomain_min,0,70.0,90.0,70.0,70.0,0.00019535422325134277,1.2857142857142858,1.0,1.2857142857142858,1.0
7,35,anti_first_fail,indomain_min,20,70.0,90.0,70.0,70.0,0.00019217189401388168,1.2857142857142858,1.0,1.2857142857142858,1.0
7,35,anti_first_fail,indomain_min,50,70.0,90.0,70.0,70.0,0.00019038794562220573,1.2857142857142858,1.0,1.2857142857142858,1.0
7,35,anti_first_fail,indomain_min,80,70.0,100.0,70.0,70.0,0.00019700033590197563,1.4285714285714286,1.0,1.4285714285714286,1.0
7,35,anti_first_fail,indomain_min,200,80.0,100.0,70.0,70.0,0.00019301706925034523,1.25,1.0,1.4285714285714286,1.1428571428571428
7,35,anti_first_fail,indomain_min,500,80.0,90.0,70.0,70.0,0.0001971786841750145,1.125,1.0,1.2857142857142858,1.1428571428571428
7,35,anti_first_fail,indomain_min,800,80.0,100.0,70.0,70.0,0.0001959451474249363,1.25,1.0,1.4285714285714286,1.1428571428571428
7,35,anti_first_fail,indomain_min,1000,80.0,90.0,70.0,70.0,0.00019181100651621819,1.125,1.0,1.2857142857142858,1.1428571428571428
7,36,anti_first_fail,indomain_min,0,70.0,110.0,70.0,100.0,0.00020772172138094902,1.5714285714285714,1.4285714285714286,1.1,1.0
7,36,anti_first_fail,indomain_min,20,70.0,110.0,70.0,100.0,0.00020764535292983055,1.5714285714285714,1.4285714285714286,1.1,1.0
7,36,anti_first_fail,indomain_min,50,80.0,110.0,70.0,90.0,0.00020702602341771126,1.375,1.2857142857142858,1.2222222222222223,1.1428571428571428
7,36,anti_first_fail,indomain_min,80,70.0,110.0,70.0,90.0,0.00020473916083574295,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
7,36,anti_first_fail,indomain_min,200,80.0,110.0,70.0,90.0,0.00020221900194883347,1.375,1.2857142857142858,1.2222222222222223,1.1428571428571428
7,36,anti_first_fail,indomain_min,500,70.0,110.0,80.0,90.0,0.000203701201826334,1.5714285714285714,1.125,1.2222222222222223,0.875
7,36,anti_first_fail,indomain_min,800,70.0,110.0,70.0,90.0,0.00020307209342718124,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
7,36,anti_first_fail,indomain_min,1000,70.0,110.0,70.0,90.0,0.00020712986588478088,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
7,37,anti_first_fail,indomain_min,0,70.0,100.0,70.0,80.0,0.00019357772544026375,1.4285714285714286,1.1428571428571428,1.25,1.0
7,37,anti_first_fail,indomain_min,20,70.0,100.0,70.0,80.0,0.0001938040368258953,1.4285714285714286,1.1428571428571428,1.25,1.0
7,37,anti_first_fail,indomain_min,50,80.0,100.0,70.0,90.0,0.00019670091569423676,1.25,1.2857142857142858,1.1111111111111112,1.1428571428571428
7,37,anti_first_fail,indomain_min,80,70.0,100.0,70.0,80.0,0.0001962576061487198,1.4285714285714286,1.1428571428571428,1.25,1.0
7,37,anti_first_fail,indomain_min,200,70.0,100.0,70.0,80.0,0.00019697193056344986,1.4285714285714286,1.1428571428571428,1.25,1.0
7,37,anti_first_fail,indomain_min,500,80.0,100.0,70.0,80.0,0.00019690115004777908,1.25,1.1428571428571428,1.25,1.1428571428571428
7,37,anti_first_fail,indomain_min,800,70.0,100.0,70.0,80.0,0.00019447924569249153,1.4285714285714286,1.1428571428571428,1.25,1.0
7,37,anti_first_fail,indomain_min,1000,70.0,100.0,70.0,80.0,0.0002008848823606968,1.4285714285714286,1.1428571428571428,1.25,1.0
7,38,anti_first_fail,indomain_min,0,70.0,110.0,70.0,100.0,0.00021133385598659515,1.5714285714285714,1.4285714285714286,1.1,1.0
7,38,anti_first_fail,indomain_min,20,80.0,110.0,70.0,100.0,0.00021370779722929,1.375,1.4285714285714286,1.1,1.1428571428571428
7,38,anti_first_fail,indomain_min,50,80.0,110.0,70.0,100.0,0.00028441986069083214,1.375,1.4285714285714286,1.1,1.1428571428571428
7,38,anti_first_fail,indomain_min,80,70.0,110.0,70.0,100.0,0.00020931987091898918,1.5714285714285714,1.4285714285714286,1.1,1.0
7,38,anti_first_fail,indomain_min,200,80.0,110.0,70.0,100.0,0.00021149683743715286,1.375,1.4285714285714286,1.1,1.1428571428571428
7,38,anti_first_fail,indomain_min,500,70.0,120.0,70.0,100.0,0.00021517323330044746,1.7142857142857142,1.4285714285714286,1.2,1.0
7,38,anti_first_fail,indomain_min,800,70.0,140.0,70.0,110.0,0.0002093217335641384,2.0,1.5714285714285714,1.2727272727272727,1.0
7,38,anti_first_fail,indomain_min,1000,80.0,140.0,70.0,120.0,0.00020798295736312866,1.75,1.7142857142857142,1.1666666666666667,1.1428571428571428
7,39,anti_first_fail,indomain_min,0,70.0,110.0,70.0,90.0,0.00020216777920722961,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
7,39,anti_first_fail,indomain_min,20,70.0,110.0,70.0,90.0,0.00020541390404105186,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
7,39,anti_first_fail,indomain_min,50,80.0,110.0,80.0,90.0,0.0001970580779016018,1.375,1.125,1.2222222222222223,1.0
7,39,anti_first_fail,indomain_min,80,80.0,110.0,70.0,90.0,0.00019105290994048119,1.375,1.2857142857142858,1.2222222222222223,1.1428571428571428
7,39,anti_first_fail,indomain_min,200,80.0,110.0,80.0,90.0,0.0001951809972524643,1.375,1.125,1.2222222222222223,1.0
7,39,anti_first_fail,indomain_min,500,80.0,110.0,80.0,90.0,0.00019820593297481537,1.375,1.125,1.2222222222222223,1.0
7,39,anti_first_fail,indomain_min,800,80.0,110.0,80.0,90.0,0.00019492069259285927,1.375,1.125,1.2222222222222223,1.0
7,39,anti_first_fail,indomain_min,1000,80.0,110.0,70.0,90.0,0.0001973058097064495,1.375,1.2857142857142858,1.2222222222222223,1.1428571428571428
7,40,anti_first_fail,indomain_min,0,70.0,110.0,80.0,80.0,0.00020764721557497978,1.5714285714285714,1.0,1.375,0.875
7,40,anti_first_fail,indomain_min,20,70.0,110.0,70.0,90.0,0.0002107461914420128,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
7,40,anti_first_fail,indomain_min,50,70.0,110.0,70.0,90.0,0.0002140928991138935,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
7,40,anti_first_fail,indomain_min,80,80.0,100.0,70.0,90.0,0.00021018320694565773,1.25,1.2857142857142858,1.1111111111111112,1.1428571428571428
7,40,anti_first_fail,indomain_min,200,80.0,110.0,70.0,90.0,0.00021319882944226265,1.375,1.2857142857142858,1.2222222222222223,1.1428571428571428
7,40,anti_first_fail,indomain_min,500,80.0,110.0,70.0,90.0,0.0002048932947218418,1.375,1.2857142857142858,1.2222222222222223,1.1428571428571428
7,40,anti_first_fail,indomain_min,800,70.0,110.0,70.0,90.0,0.00020723510533571243,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
7,40,anti_first_fail,indomain_min,1000,70.0,110.0,70.0,90.0,0.00020404299721121788,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
7,41,anti_first_fail,indomain_min,0,70.0,100.0,70.0,80.0,0.0001999526284635067,1.4285714285714286,1.1428571428571428,1.25,1.0
7,41,anti_first_fail,indomain_min,20,70.0,100.0,70.0,80.0,0.00020202575251460075,1.4285714285714286,1.1428571428571428,1.25,1.0
7,41,anti_first_fail,indomain_min,50,80.0,100.0,70.0,80.0,0.00019937800243496895,1.25,1.1428571428571428,1.25,1.1428571428571428
7,41,anti_first_fail,indomain_min,80,80.0,100.0,70.0,80.0,0.00019927509129047394,1.25,1.1428571428571428,1.25,1.1428571428571428
7,41,anti_first_fail,indomain_min,200,70.0,100.0,70.0,80.0,0.00019703200086951256,1.4285714285714286,1.1428571428571428,1.25,1.0
7,41,anti_first_fail,indomain_min,500,80.0,110.0,70.0,80.0,0.00019670790061354637,1.375,1.1428571428571428,1.375,1.1428571428571428
7,41,anti_first_fail,indomain_min,800,80.0,100.0,70.0,80.0,0.00019879499450325966,1.25,1.1428571428571428,1.25,1.1428571428571428
7,41,anti_first_fail,indomain_min,1000,70.0,100.0,70.0,80.0,0.00019736168906092644,1.4285714285714286,1.1428571428571428,1.25,1.0
7,42,anti_first_fail,indomain_min,0,70.0,110.0,70.0,100.0,0.0002243518829345703,1.5714285714285714,1.4285714285714286,1.1,1.0
7,42,anti_first_fail,indomain_min,20,70.0,110.0,70.0,100.0,0.0002240207977592945,1.5714285714285714,1.4285714285714286,1.1,1.0
7,42,anti_first_fail,indomain_min,50,70.0,110.0,70.0,90.0,0.00022585084661841393,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
7,42,anti_first_fail,indomain_min,80,70.0,110.0,70.0,90.0,0.00022609299048781395,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
7,42,anti_first_fail,indomain_min,200,70.0,110.0,70.0,100.0,0.0002279672771692276,1.5714285714285714,1.4285714285714286,1.1,1.0
7,42,anti_first_fail,indomain_min,500,70.0,110.0,70.0,100.0,0.0002215299755334854,1.5714285714285714,1.4285714285714286,1.1,1.0
7,42,anti_first_fail,indomain_min,800,70.0,110.0,70.0,100.0,0.00022591324523091316,1.5714285714285714,1.4285714285714286,1.1,1.0
7,42,anti_first_fail,indomain_min,1000,70.0,110.0,70.0,100.0,0.00023047393187880516,1.5714285714285714,1.4285714285714286,1.1,1.0
7,43,anti_first_fail,indomain_min,0,70.0,110.0,70.0,80.0,0.00022518215700984,1.5714285714285714,1.1428571428571428,1.375,1.0
7,43,anti_first_fail,indomain_min,20,70.0,110.0,70.0,80.0,0.00022921618074178696,1.5714285714285714,1.1428571428571428,1.375,1.0
7,43,anti_first_fail,indomain_min,50,70.0,110.0,70.0,90.0,0.00022517004981637,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
7,43,anti_first_fail,indomain_min,80,70.0,120.0,70.0,80.0,0.0002274191938340664,1.7142857142857142,1.1428571428571428,1.5,1.0
7,43,anti_first_fail,indomain_min,200,70.0,110.0,70.0,90.0,0.00023010093718767166,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
7,43,anti_first_fail,indomain_min,500,70.0,110.0,70.0,80.0,0.00022935308516025543,1.5714285714285714,1.1428571428571428,1.375,1.0
7,43,anti_first_fail,indomain_min,800,70.0,110.0,70.0,90.0,0.00023018009960651398,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
7,43,anti_first_fail,indomain_min,1000,70.0,110.0,70.0,90.0,0.00022907881066203117,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
7,44,anti_first_fail,indomain_min,0,70.0,110.0,70.0,80.0,0.0002031903713941574,1.5714285714285714,1.1428571428571428,1.375,1.0
7,44,anti_first_fail,indomain_min,20,70.0,110.0,70.0,90.0,0.00020654266700148582,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
7,44,anti_first_fail,indomain_min,50,70.0,100.0,70.0,90.0,0.00020501669496297836,1.4285714285714286,1.2857142857142858,1.1111111111111112,1.0
7,44,anti_first_fail,indomain_min,80,70.0,100.0,70.0,90.0,0.00020651286467909813,1.4285714285714286,1.2857142857142858,1.1111111111111112,1.0
7,44,anti_first_fail,indomain_min,200,70.0,110.0,70.0,90.0,0.00020350981503725052,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
7,44,anti_first_fail,indomain_min,500,70.0,100.0,70.0,90.0,0.00020229164510965347,1.4285714285714286,1.2857142857142858,1.1111111111111112,1.0
7,44,anti_first_fail,indomain_min,800,70.0,100.0,70.0,90.0,0.00020391074940562248,1.4285714285714286,1.2857142857142858,1.1111111111111112,1.0
7,44,anti_first_fail,indomain_min,1000,70.0,110.0,70.0,90.0,0.00020568305626511574,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
7,45,anti_first_fail,indomain_min,0,70.0,100.0,70.0,90.0,0.00020814081653952599,1.4285714285714286,1.2857142857142858,1.1111111111111112,1.0
7,45,anti_first_fail,indomain_min,20,70.0,110.0,70.0,90.0,0.00020880717784166336,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
