,,,,,Gecode,Gecode,OGSA,Preferred,Objective Ratio
7,3,anti_first_fail,indomain_min,1000,1615264,1615264,1692851,1396219,1.048033634130396
7,4,anti_first_fail,indomain_min,0,1258740,1258740,1301940,4231240,1.0343200343200343
7,4,anti_first_fail,indomain_min,200,1503360,1503360,1552560,4231240,1.032726692209451
7,4,anti_first_fail,indomain_min,400,1737200,1737200,1920800,4231240,1.1056873129173383
7,4,anti_first_fail,indomain_min,600,1916640,1916640,3083040,4231240,1.608564988730278
7,4,anti_first_fail,indomain_min,800,2090040,2090040,3159240,4231240,1.5115691565711662
7,4,anti_first_fail,indomain_min,1000,2262840,2262840,3234840,4231240,1.4295487087023386
7,5,anti_first_fail,indomain_min,0,373518,373518,373518,1455834,1.0
7,5,anti_first_fail,indomain_min,200,431234,431234,431234,1455834,1.0
7,5,anti_first_fail,indomain_min,400,446234,446234,446234,1455834,1.0
7,5,anti_first_fail,indomain_min,600,461234,461234,461234,1455834,1.0
7,5,anti_first_fail,indomain_min,800,475634,475634,475634,1455834,1.0
7,5,anti_first_fail,indomain_min,1000,488834,488834,488834,1455834,1.0
7,6,anti_first_fail,indomain_min,0,529512,529512,535308,1214664,1.0109459275710466
7,6,anti_first_fail,indomain_min,200,635564,635564,635564,1214664,1.0
7,6,anti_first_fail,indomain_min,400,728164,728164,728164,1214664,1.0
7,6,anti_first_fail,indomain_min,600,812264,812264,812264,1214664,1.0
7,6,anti_first_fail,indomain_min,800,893464,893464,893464,1214664,1.0
7,6,anti_first_fail,indomain_min,1000,973064,973064,973064,1214664,1.0
7,7,anti_first_fail,indomain_min,0,437700,437700,439500,961900,1.004112405757368
7,7,anti_first_fail,indomain_min,200,479600,479600,480300,961900,1.0014595496246872
7,7,anti_first_fail,indomain_min,400,510100,510100,510600,961900,1.000980199960792
7,7,anti_first_fail,indomain_min,600,539100,539100,539400,961900,1.0005564830272677
7,7,anti_first_fail,indomain_min,800,568100,568100,568200,961900,1.0001760253476502
7,7,anti_first_fail,indomain_min,1000,597000,597000,597000,961900,1.0
7,8,anti_first_fail,indomain_min,0,290844,290844,296844,916044,1.0206296158765524
7,8,anti_first_fail,indomain_min,200,404556,404556,412956,916044,1.0207635036929374
7,8,anti_first_fail,indomain_min,400,494556,494556,530956,916044,1.0736013717354556
7,8,anti_first_fail,indomain_min,600,578556,578556,615756,916044,1.0642980109099205
7,8,anti_first_fail,indomain_min,800,644556,644556,644556,916044,1.0
7,8,anti_first_fail,indomain_min,1000,673356,673356,673356,916044,1.0
7,9,anti_first_fail,indomain_min,0,291764,291764,291768,1164310,1.0000137097105881
7,9,anti_first_fail,indomain_min,200,388310,388310,388310,1164310,1.0
7,9,anti_first_fail,indomain_min,400,461310,461310,461310,1164310,1.0
7,9,anti_first_fail,indomain_min,600,503110,503110,503110,1164310,1.0
7,9,anti_first_fail,indomain_min,800,533710,533710,533710,1164310,1.0
7,9,anti_first_fail,indomain_min,1000,563510,563510,563510,1164310,1.0
7,10,anti_first_fail,indomain_min,0,1324005,1324005,1373487,3578184,1.0373729706458812
7,10,anti_first_fail,indomain_min,200,1566080,1566080,2850584,3578184,1.8202033101757253
7,10,anti_first_fail,indomain_min,400,1798368,1798368,2893984,3578184,1.6092279222050214
7,10,anti_first_fail,indomain_min,600,2022768,2022768,2934384,3578184,1.4506774874824993
7,10,anti_first_fail,indomain_min,800,2245968,2245968,2973584,3578184,1.3239654349483163
7,10,anti_first_fail,indomain_min,1000,2469168,2469168,3012784,3578184,1.2201616090926175
7,11,anti_first_fail,indomain_min,0,199176,199176,246282,499898,1.2365043981202555
7,11,anti_first_fail,indomain_min,200,299470,299470,474580,499898,1.5847330283500851
7,11,anti_first_fail,indomain_min,400,369946,369946,486886,499898,1.3161001875949463
7,11,anti_first_fail,indomain_min,600,426746,426746,490886,499898,1.150300178560549
7,11,anti_first_fail,indomain_min,800,483546,483546,494886,499898,1.0234517501954312
7,11,anti_first_fail,indomain_min,1000,497666,497666,497666,499898,1.0
7,12,anti_first_fail,indomain_min,0,621320,621320,648975,1697070,1.0445100753235048
7,12,anti_first_fail,indomain_min,200,694490,694490,763720,1697070,1.099684660686259
7,12,anti_first_fail,indomain_min,400,760115,760115,817670,1697070,1.0757188057070313
7,12,anti_first_fail,indomain_min,600,813665,813665,863220,1697070,1.0609034430631772
7,12,anti_first_fail,indomain_min,800,849065,849065,970920,1697070,1.1435166918904913
7,12,anti_first_fail,indomain_min,1000,883865,883865,996520,1697070,1.1274572474303202
7,13,anti_first_fail,indomain_min,0,431520,431520,431796,1189668,1.0006395995550612
7,13,anti_first_fail,indomain_min,200,515288,515288,517392,1189668,1.004083153498626
7,13,anti_first_fail,indomain_min,400,560924,560924,573852,1189668,1.023047685604467
7,13,anti_first_fail,indomain_min,600,598124,598124,629052,1189668,1.051708341414155
7,13,anti_first_fail,indomain_min,800,635324,635324,684252,1189668,1.0770126738483041
7,13,anti_first_fail,indomain_min,1000,672524,672524,739452,1189668,1.0995176380322487
7,14,anti_first_fail,indomain_min,0,338550,338550,341550,1056400,1.0088613203367303
7,14,anti_first_fail,indomain_min,200,533800,533800,533800,1056400,1.0
7,14,anti_first_fail,indomain_min,400,660400,660400,660400,1056400,1.0
7,14,anti_first_fail,indomain_min,600,718600,718600,718600,1056400,1.0
7,14,anti_first_fail,indomain_min,800,767500,767500,767500,1056400,1.0
7,14,anti_first_fail,indomain_min,1000,814300,814300,814300,1056400,1.0
7,15,anti_first_fail,indomain_min,0,252855,252855,252855,617090,1.0
7,15,anti_first_fail,indomain_min,200,356240,356240,356240,617090,1.0
7,15,anti_first_fail,indomain_min,400,433290,433290,433290,617090,1.0
7,15,anti_first_fail,indomain_min,600,507490,507490,507490,617090,1.0
7,15,anti_first_fail,indomain_min,800,580290,580290,580290,617090,1.0
7,15,anti_first_fail,indomain_min,1000,609090,609090,609090,617090,1.0
7,16,anti_first_fail,indomain_min,0,266424,266424,272049,739006,1.0211129627961444
7,16,anti_first_fail,indomain_min,200,397106,397106,418006,739006,1.0526307837202158
7,16,anti_first_fail,indomain_min,400,455406,455406,469006,739006,1.0298634624928087
7,16,anti_first_fail,indomain_min,600,507406,507406,517606,739006,1.0201022455390751
7,16,anti_first_fail,indomain_min,800,559406,559406,566206,739006,1.012155750921513
7,16,anti_first_fail,indomain_min,1000,611406,611406,614806,739006,1.005560952951067
7,17,anti_first_fail,indomain_min,0,200808,200808,206286,577892,1.0272797896498147
7,17,anti_first_fail,indomain_min,200,408362,408362,596692,577892,1.4611839495349714
7,17,anti_first_fail,indomain_min,400,574614,574614,695092,577892,1.2096677073652922
7,17,anti_first_fail,indomain_min,600,674814,674814,793492,577892,1.1758677205867099
7,17,anti_first_fail,indomain_min,800,769506,769506,891892,577892,1.1590448937370208
7,17,anti_first_fail,indomain_min,1000,858754,858754,990292,577892,1.1531730856566607
7,18,anti_first_fail,indomain_min,0,421872,421872,421918,916491,1.0001090378124171
7,18,anti_first_fail,indomain_min,200,615475,615475,615475,916491,1.0
7,18,anti_first_fail,indomain_min,400,713675,713675,713675,916491,1.0
7,18,anti_first_fail,indomain_min,600,732075,732075,732075,916491,1.0
7,18,anti_first_fail,indomain_min,800,748275,748275,748275,916491,1.0
7,18,anti_first_fail,indomain_min,1000,761475,761475,761475,916491,1.0
7,19,anti_first_fail,indomain_min,0,294975,294975,312075,662385,1.0579710144927537
7,19,anti_first_fail,indomain_min,200,340885,340885,341385,662385,1.001466770318436
7,19,anti_first_fail,indomain_min,400,365685,365685,367785,662385,1.0057426473604332
7,19,anti_first_fail,indomain_min,600,384285,384285,384285,662385,1.0
7,19,anti_first_fail,indomain_min,800,392085,392085,392085,662385,1.0
7,19,anti_first_fail,indomain_min,1000,399685,399685,399685,662385,1.0
7,20,anti_first_fail,indomain_min,0,160468,160468,160608,385676,1.0008724480893387
7,20,anti_first_fail,indomain_min,200,269176,269176,278224,385676,1.0336136951288377
7,20,anti_first_fail,indomain_min,400,337456,337456,337976,385676,1.0015409416338723
7,20,anti_first_fail,indomain_min,600,385532,385532,387576,385676,1.0053017648340474
7,20,anti_first_fail,indomain_min,800,388332,388332,391976,385676,1.0093837232059166
7,20,anti_first_fail,indomain_min,1000,391132,391132,396376,385676,1.0134072384770358
7,21,anti_first_fail,indomain_min,0,690930,690930,690930,3217300,1.0
7,21,anti_first_fail,indomain_min,200,912600,912600,912600,3217300,1.0
7,21,anti_first_fail,indomain_min,400,1082300,1082300,1082300,3217300,1.0
7,21,anti_first_fail,indomain_min,600,1249100,1249100,1249100,3217300,1.0
7,21,anti_first_fail,indomain_min,800,1411700,1411700,1411700,3217300,1.0
7,21,anti_first_fail,indomain_min,1000,1572500,1572500,1572500,3217300,1.0
7,22,anti_first_fail,indomain_min,0,22167,22167,22297,46234,1.0058645734650606
7,22,anti_first_fail,indomain_min,200,28164,28164,28164,46234,1.0
7,22,anti_first_fail,indomain_min,400,28164,28164,28164,46234,1.0
7,22,anti_first_fail,indomain_min,600,28164,28164,28164,46234,1.0
7,22,anti_first_fail,indomain_min,800,28164,28164,28164,46234,1.0
7,22,anti_first_fail,indomain_min,1000,28164,28164,28164,46234,1.0
7,23,anti_first_fail,indomain_min,0,161872,161872,161886,801658,1.0000864880893545
7,23,anti_first_fail,indomain_min,200,285651,285651,382204,801658,1.3380103692967993
7,23,anti_first_fail,indomain_min,400,362351,362351,550803,801658,1.5200813575787013
7,23,anti_first_fail,indomain_min,600,430551,430551,721504,801658,1.6757689565231528
7,23,anti_first_fail,indomain_min,800,469551,469551,857704,801658,1.8266471586686004
7,23,anti_first_fail,indomain_min,1000,483551,483551,968904,801658,2.003726597608112
7,24,anti_first_fail,indomain_min,0,104918,104918,104918,141331,1.0
7,24,anti_first_fail,indomain_min,200,137731,137731,137731,141331,1.0
7,24,anti_first_fail,indomain_min,400,139431,139431,139431,141331,1.0
7,24,anti_first_fail,indomain_min,600,140231,140231,140231,141331,1.0
7,24,anti_first_fail,indomain_min,800,141031,141031,141031,141331,1.0
7,24,anti_first_fail,indomain_min,1000,141331,141331,141331,141331,1.0
7,25,anti_first_fail,indomain_min,0,889600,889600,897800,2898500,1.0092176258992807
7,25,anti_first_fail,indomain_min,200,1254500,1254500,1260900,2898500,1.0051016341171781
7,25,anti_first_fail,indomain_min,400,1583300,1583300,1587900,2898500,1.0029053243226174
7,25,anti_first_fail,indomain_min,600,1776300,1776300,1811700,2898500,1.0199290660361426
7,25,anti_first_fail,indomain_min,800,1968300,1968300,1991400,2898500,1.0117360158512423
7,25,anti_first_fail,indomain_min,1000,2140600,2140600,2161000,2898500,1.0095300383070167
7,26,anti_first_fail,indomain_min,0,842100,842100,855300,2582050,1.0156750979693623
7,26,anti_first_fail,indomain_min,200,967650,967650,979650,2582050,1.0124011781119207
7,26,anti_first_fail,indomain_min,400,1061700,1061700,1072500,2582050,1.01017236507488
7,26,anti_first_fail,indomain_min,600,1152850,1152850,1162450,2582050,1.0083271891399574
7,26,anti_first_fail,indomain_min,800,1242650,1242650,1251050,2582050,1.0067597473142076
7,26,anti_first_fail,indomain_min,1000,1331850,1331850,1339050,2582050,1.0054060141907872
7,27,anti_first_fail,indomain_min,0,226800,226800,226800,559200,1.0
7,27,anti_first_fail,indomain_min,200,283750,283750,284000,559200,1.0008810572687226
7,27,anti_first_fail,indomain_min,400,332800,332800,332800,559200,1.0
7,27,anti_first_fail,indomain_min,600,371200,371200,371200,559200,1.0
7,27,anti_first_fail,indomain_min,800,402000,402000,402000,559200,1.0
7,27,anti_first_fail,indomain_min,1000,431600,431600,431600,559200,1.0
7,28,anti_first_fail,indomain_min,0,458895,458895,458895,1485105,1.0
7,28,anti_first_fail,indomain_min,200,544045,544045,544045,1485105,1.0
7,28,anti_first_fail,indomain_min,400,581045,581045,581045,1485105,1.0
7,28,anti_first_fail,indomain_min,600,611145,611145,611145,1485105,1.0
7,28,anti_first_fail,indomain_min,800,638545,638545,638545,1485105,1.0
7,28,anti_first_fail,indomain_min,1000,657545,657545,657545,1485105,1.0
7,29,anti_first_fail,indomain_min,0,770040,770040,782040,1747470,1.0155836060464392
7,29,anti_first_fail,indomain_min,200,847240,847240,857040,1747470,1.0115669703979981
7,29,anti_first_fail,indomain_min,400,924440,924440,932040,1747470,1.008221193371122
7,29,anti_first_fail,indomain_min,600,1001640,1001640,1007040,1747470,1.00539115850006
7,29,anti_first_fail,indomain_min,800,1078840,1078840,1098540,1747470,1.0182603537132475
7,29,anti_first_fail,indomain_min,1000,1154240,1154240,1169340,1747470,1.013082201275298
7,30,anti_first_fail,indomain_min,0,463902,463902,463902,1222574,1.0
7,30,anti_first_fail,indomain_min,200,830544,830544,830544,1222574,1.0
7,30,anti_first_fail,indomain_min,400,923874,923874,1108894,1222574,1.200265404156844
7,30,anti_first_fail,indomain_min,600,997174,997174,997174,1222574,1.0
7,30,anti_first_fail,indomain_min,800,1070174,1070174,1070174,1222574,1.0
7,30,anti_first_fail,indomain_min,1000,1143174,1143174,1143174,1222574,1.0
7,31,anti_first_fail,indomain_min,0,72414,72414,72414,258383,1.0
7,31,anti_first_fail,indomain_min,200,209387,209387,209387,258383,1.0
7,31,anti_first_fail,indomain_min,400,217883,217883,217883,258383,1.0
7,31,anti_first_fail,indomain_min,600,223883,223883,223883,258383,1.0
7,31,anti_first_fail,indomain_min,800,229883,229883,229883,258383,1.0
7,31,anti_first_fail,indomain_min,1000,232583,232583,232583,258383,1.0
7,32,anti_first_fail,indomain_min,0,497070,497070,500135,1472545,1.0061661335425593
7,32,anti_first_fail,indomain_min,200,628395,628395,839645,1472545,1.336173903356965
7,32,anti_first_fail,indomain_min,400,733595,733595,890445,1472545,1.2138100723151057
7,32,anti_first_fail,indomain_min,600,835195,835195,936445,1472545,1.1212291740252276
7,32,anti_first_fail,indomain_min,800,936795,936795,982445,1472545,1.0487299782769977
7,32,anti_first_fail,indomain_min,1000,1027545,1027545,1027545,1472545,1.0
7,33,anti_first_fail,indomain_min,0,845360,845360,845490,1369920,1.0001537806378347
7,33,anti_first_fail,indomain_min,200,966150,966150,966150,1369920,1.0
7,33,anti_first_fail,indomain_min,400,1029750,1029750,1029750,1369920,1.0
7,33,anti_first_fail,indomain_min,600,1089750,1089750,1091940,1369920,1.0020096352374397
7,33,anti_first_fail,indomain_min,800,1148540,1148540,1148540,1369920,1.0
7,33,anti_first_fail,indomain_min,1000,1204540,1204540,1204810,1369920,1.000224151958424
7,34,anti_first_fail,indomain_min,0,287010,287010,287010,676060,1.0
7,34,anti_first_fail,indomain_min,200,362210,362210,362210,676060,1.0
7,34,anti_first_fail,indomain_min,400,418610,418610,418610,676060,1.0
7,34,anti_first_fail,indomain_min,600,474610,474610,474610,676060,1.0
7,34,anti_first_fail,indomain_min,800,528610,528610,528610,676060,1.0
7,34,anti_first_fail,indomain_min,1000,581610,581610,581610,676060,1.0
7,35,anti_first_fail,indomain_min,0,684126,684126,684126,2435154,1.0
7,35,anti_first_fail,indomain_min,200,1059448,1059448,1064336,2435154,1.0046137233729262
7,35,anti_first_fail,indomain_min,400,1338454,1338454,1338454,2435154,1.0
7,35,anti_first_fail,indomain_min,600,1497654,1497654,1497654,2435154,1.0
7,35,anti_first_fail,indomain_min,800,1650854,1650854,1650854,2435154,1.0
7,35,anti_first_fail,indomain_min,1000,1792354,1792354,1792354,2435154,1.0
7,36,anti_first_fail,indomain_min,0,400572,400572,400572,994691,1.0
7,36,anti_first_fail,indomain_min,200,468541,468541,468541,994691,1.0
7,36,anti_first_fail,indomain_min,400,523541,523541,523541,994691,1.0
7,36,anti_first_fail,indomain_min,600,578541,578541,578541,994691,1.0
7,36,anti_first_fail,indomain_min,800,632341,632341,632341,994691,1.0
7,36,anti_first_fail,indomain_min,1000,684341,684341,684341,994691,1.0
7,37,anti_first_fail,indomain_min,0,358425,358425,358425,940425,1.0
7,37,anti_first_fail,indomain_min,200,442025,442025,442025,940425,1.0
7,37,anti_first_fail,indomain_min,400,516825,516825,516825,940425,1.0
7,37,anti_first_fail,indomain_min,600,590025,590025,590025,940425,1.0
7,37,anti_first_fail,indomain_min,800,622625,622625,622625,940425,1.0
7,37,anti_first_fail,indomain_min,1000,654025,654025,654025,940425,1.0
7,38,anti_first_fail,indomain_min,0,149994,149994,149994,358215,1.0
7,38,anti_first_fail,indomain_min,200,195873,195873,195873,358215,1.0
7,38,anti_first_fail,indomain_min,400,229415,229415,229415,358215,1.0
7,38,anti_first_fail,indomain_min,600,256215,256215,256215,358215,1.0
7,38,anti_first_fail,indomain_min,800,281815,281815,281815,358215,1.0
7,38,anti_first_fail,indomain_min,1000,307415,307415,307415,358215,1.0
7,39,anti_first_fail,indomain_min,0,177012,177012,177024,429148,1.0000677920141008
7,39,anti_first_fail,indomain_min,200,345140,345140,375492,429148,1.0879411253404416
7,39,anti_first_fail,indomain_min,400,430940,430940,509484,429148,1.1822620318373787
7,39,anti_first_fail,indomain_min,600,430940,430940,549484,429148,1.2750823780572702
7,39,anti_first_fail,indomain_min,800,430940,430940,597572,429148,1.3866709982828236
7,39,anti_first_fail,indomain_min,1000,430940,430940,589292,429148,1.367457186615306
7,40,anti_first_fail,indomain_min,0,511285,511285,865680,1470860,1.6931457015167666
7,40,anti_first_fail,indomain_min,200,751775,751775,1020000,1470860,1.3567889328589007
7,40,anti_first_fail,indomain_min,400,980135,980135,1064560,1470860,1.0861360934973243
7,40,anti_first_fail,indomain_min,600,1065260,1065260,1309315,1470860,1.2291036929951373
7,40,anti_first_fail,indomain_min,800,1106460,1106460,1306260,1470860,1.1805758906783796
7,40,anti_first_fail,indomain_min,1000,1147660,1147660,1329460,1470860,1.1584092849798722
7,41,anti_first_fail,indomain_min,0,1698960,1698960,1698960,5187935,1.0
7,41,anti_first_fail,indomain_min,200,1909035,1909035,1909035,5187935,1.0
7,41,anti_first_fail,indomain_min,400,2045435,2045435,2045435,5187935,1.0
7,41,anti_first_fail,indomain_min,600,2131635,2131635,2131635,5187935,1.0
7,41,anti_first_fail,indomain_min,800,2206185,2206185,2206185,5187935,1.0
7,41,anti_first_fail,indomain_min,1000,2258785,2258785,2258785,5187935,1.0
7,42,anti_first_fail,indomain_min,0,276753,276753,276753,845454,1.0
7,42,anti_first_fail,indomain_min,200,541719,541719,541719,845454,1.0
7,42,anti_first_fail,indomain_min,400,732619,732619,732619,845454,1.0
7,42,anti_first_fail,indomain_min,600,747919,747919,747919,845454,1.0
7,42,anti_first_fail,indomain_min,800,759019,759019,759019,845454,1.0
7,42,anti_first_fail,indomain_min,1000,767419,767419,767419,845454,1.0
7,43,anti_first_fail,indomain_min,0,247360,247360,247360,1031760,1.0
7,43,anti_first_fail,indomain_min,200,367560,367560,367560,1031760,1.0
7,43,anti_first_fail,indomain_min,400,459660,459660,459660,1031760,1.0
7,43,anti_first_fail,indomain_min,600,547860,547860,547860,1031760,1.0
7,43,anti_first_fail,indomain_min,800,628660,628660,628660,1031760,1.0
7,43,anti_first_fail,indomain_min,1000,649460,649460,649460,1031760,1.0
7,44,anti_first_fail,indomain_min,0,334086,334086,335312,645754,1.0036697137862707
7,44,anti_first_fail,indomain_min,200,503954,503954,503954,645754,1.0
7,44,anti_first_fail,indomain_min,400,627254,627254,627254,645754,1.0
7,44,anti_first_fail,indomain_min,600,643454,643454,643454,645754,1.0
7,44,anti_first_fail,indomain_min,800,645254,645254,645254,645754,1.0
7,44,anti_first_fail,indomain_min,1000,645754,645754,645754,645754,1.0
7,45,anti_first_fail,indomain_min,0,370410,370410,383010,1251040,1.0340163602494532
7,45,anti_first_fail,indomain_min,200,664290,664290,844740,1251040,1.2716434087522015
7,45,anti_first_fail,indomain_min,400,816590,816590,944540,1251040,1.1566881788902632
7,45,anti_first_fail,indomain_min,600,903790,903790,984940,1251040,1.089788557076312
7,45,anti_first_fail,indomain_min,800,990990,990990,1025340,1251040,1.0346623073895802
7,45,anti_first_fail,indomain_min,1000,1052740,1052740,1052740,1251040,1.0
7,46,anti_first_fail,indomain_min,0,1370568,1370568,1370568,3801848,1.0
7,46,anti_first_fail,indomain_min,200,1553420,1553420,1553420,3801848,1.0
7,46,anti_first_fail,indomain_min,400,1724108,1724108,1724108,3801848,1.0
7,46,anti_first_fail,indomain_min,600,1885236,1885236,1887508,3801848,1.0012051541557663
7,46,anti_first_fail,indomain_min,800,2031836,2031836,2040108,3801848,1.0040711947224088
7,46,anti_first_fail,indomain_min,1000,2177236,2177236,2185780,3801848,1.003924241561319
7,47,anti_first_fail,indomain_min,0,307530,307530,307635,805365,1.00034143010438
7,47,anti_first_fail,indomain_min,200,430185,430185,430185,805365,1.0
7,47,anti_first_fail,indomain_min,400,491085,491085,491085,805365,1.0
7,47,anti_first_fail,indomain_min,600,524745,524745,524745,805365,1.0
7,47,anti_first_fail,indomain_min,800,555945,555945,555945,805365,1.0
7,47,anti_first_fail,indomain_min,1000,587145,587145,587145,805365,1.0
7,48,anti_first_fail,indomain_min,0,416580,416580,422600,1332270,1.0144510058092082
7,48,anti_first_fail,indomain_min,200,728370,728370,728370,1332270,1.0
7,48,anti_first_fail,indomain_min,400,836370,836370,836370,1332270,1.0
7,48,anti_first_fail,indomain_min,600,902670,902670,902670,1332270,1.0
7,48,anti_first_fail,indomain_min,800,965070,965070,965070,1332270,1.0
7,48,anti_first_fail,indomain_min,1000,992170,992170,992170,1332270,1.0
7,49,anti_first_fail,indomain_min,0,153090,153090,154190,259530,1.0071853158272912
7,49,anti_first_fail,indomain_min,200,233540,233540,250100,259530,1.0709086237903571
7,49,anti_first_fail,indomain_min,400,259130,259130,259130,259530,1.0
7,49,anti_first_fail,indomain_min,600,259530,259530,259530,259530,1.0
7,49,anti_first_fail,indomain_min,800,259530,259530,259530,259530,1.0
7,49,anti_first_fail,indomain_min,1000,259530,259530,259530,259530,1.0
7,50,anti_first_fail,indomain_min,0,227205,227205,227205,630310,1.0
7,50,anti_first_fail,indomain_min,200,388002,388002,388002,630310,1.0
7,50,anti_first_fail,indomain_min,400,431910,431910,431910,630310,1.0
7,50,anti_first_fail,indomain_min,600,451110,451110,451110,630310,1.0
7,50,anti_first_fail,indomain_min,800,469110,469110,469110,630310,1.0
7,50,anti_first_fail,indomain_min,1000,487110,487110,487110,630310,1.0
7,51,anti_first_fail,indomain_min,0,710085,710085,712040,2318605,1.002753191519325
7,51,anti_first_fail,indomain_min,200,999205,999205,999205,2318605,1.0
7,51,anti_first_fail,indomain_min,400,1163805,1163805,1163805,2318605,1.0
7,51,anti_first_fail,indomain_min,600,1322005,1322005,1322005,2318605,1.0
7,51,anti_first_fail,indomain_min,800,1468405,1468405,1468405,2318605,1.0
7,51,anti_first_fail,indomain_min,1000,1532405,1532405,1532405,2318605,1.0
7,52,anti_first_fail,indomain_min,0,234710,234710,239940,705550,1.0222828170934344
7,52,anti_first_fail,indomain_min,200,425580,425580,584380,705550,1.373137835424597
7,52,anti_first_fail,indomain_min,400,502140,502140,622340,705550,1.239375472975664
7,52,anti_first_fail,indomain_min,600,563350,563350,645550,705550,1.1459128428153014
7,52,anti_first_fail,indomain_min,800,615850,615850,659250,705550,1.0704717057725095
7,52,anti_first_fail,indomain_min,1000,665450,665450,670050,705550,1.0069126155233301
7,53,anti_first_fail,indomain_min,0,876150,876150,876150,1751550,1.0
7,53,anti_first_fail,indomain_min,200,1068550,1068550,1068550,1751550,1.0
7,53,anti_first_fail,indomain_min,400,1245350,1245350,1245350,1751550,1.0
7,53,anti_first_fail,indomain_min,600,1336350,1336350,1336350,1751550,1.0
7,53,anti_first_fail,indomain_min,800,1426950,1426950,1426950,1751550,1.0
7,53,anti_first_fail,indomain_min,1000,1515750,1515750,1515750,1751550,1.0
7,54,anti_first_fail,indomain_min,0,896577,896577,896577,2763800,1.0
7,54,anti_first_fail,indomain_min,200,1228405,1228405,1228405,2763800,1.0
7,54,anti_first_fail,indomain_min,400,1545015,1545015,1552605,2763800,1.0049125736643334
7,54,anti_first_fail,indomain_min,600,1860215,1860215,1860215,2763800,1.0
7,54,anti_first_fail,indomain_min,800,2165125,2165125,2175415,2763800,1.0047526124357715
7,54,anti_first_fail,indomain_min,1000,2288220,2288220,2490615,2763800,1.0884508482575976
7,55,anti_first_fail,indomain_min,0,544725,544725,544725,1989325,1.0
7,55,anti_first_fail,indomain_min,200,602975,602975,602975,1989325,1.0
7,55,anti_first_fail,indomain_min,400,616375,616375,616375,1989325,1.0
7,55,anti_first_fail,indomain_min,600,629775,629775,629775,1989325,1.0
7,55,anti_first_fail,indomain_min,800,641975,641975,641975,1989325,1.0
7,55,anti_first_fail,indomain_min,1000,654175,654175,654175,1989325,1.0
7,56,anti_first_fail,indomain_min,0,18660,18660,18810,65370,1.0080385852090032
7,56,anti_first_fail,indomain_min,200,64370,64370,64370,65370,1.0
7,56,anti_first_fail,indomain_min,400,64370,64370,64370,65370,1.0
7,56,anti_first_fail,indomain_min,600,64370,64370,64370,65370,1.0
7,56,anti_first_fail,indomain_min,800,64370,64370,64370,65370,1.0
7,56,anti_first_fail,indomain_min,1000,64370,64370,64370,65370,1.0
7,57,anti_first_fail,indomain_min,0,271773,271773,271917,802636,1.0005298539590026
7,57,anti_first_fail,indomain_min,200,417040,417040,417040,802636,1.0
7,57,anti_first_fail,indomain_min,400,529512,529512,541944,802636,1.0234782214567375
7,57,anti_first_fail,indomain_min,600,599536,599536,661744,802636,1.103760241253236
7,57,anti_first_fail,indomain_min,800,641936,641936,780144,802636,1.2152987213678623
7,57,anti_first_fail,indomain_min,1000,684336,684336,874880,802636,1.278436323677258
7,58,anti_first_fail,indomain_min,0,415611,415611,416811,1100907,1.0028873153020492
7,58,anti_first_fail,indomain_min,200,749489,749489,751685,1100907,1.0029299963041485
7,58,anti_first_fail,indomain_min,400,984565,984565,991089,1100907,1.0066262765789968
7,58,anti_first_fail,indomain_min,600,1105707,1105707,1181889,1100907,1.0688989035974268
7,58,anti_first_fail,indomain_min,800,1200907,1200907,1390785,1100907,1.1581121602255628
7,58,anti_first_fail,indomain_min,1000,1271507,1271507,1559385,1100907,1.2264069328757137
7,59,anti_first_fail,indomain_min,0,359100,359100,359100,857400,1.0
7,59,anti_first_fail,indomain_min,200,493900,493900,493900,857400,1.0
7,59,anti_first_fail,indomain_min,400,555600,555600,555600,857400,1.0
7,59,anti_first_fail,indomain_min,600,580400,580400,580400,857400,1.0
7,59,anti_first_fail,indomain_min,800,604000,604000,604000,857400,1.0
7,59,anti_first_fail,indomain_min,1000,627600,627600,627600,857400,1.0
7,60,anti_first_fail,indomain_min,0,938250,938250,938250,3037895,1.0
7,60,anti_first_fail,indomain_min,200,1041525,1041525,1041525,3037895,1.0
7,60,anti_first_fail,indomain_min,400,1138125,1138125,1138125,3037895,1.0
7,60,anti_first_fail,indomain_min,600,1231125,1231125,1231125,3037895,1.0
7,60,anti_first_fail,indomain_min,800,1321125,1321125,1321125,3037895,1.0
7,60,anti_first_fail,indomain_min,1000,1410225,1410225,1410225,3037895,1.0
7,61,anti_first_fail,indomain_min,0,224343,224343,224487,741873,1.0006418742728769
7,61,anti_first_fail,indomain_min,200,295973,295973,295973,741873,1.0
7,61,anti_first_fail,indomain_min,400,347623,347623,347623,741873,1.0
7,61,anti_first_fail,indomain_min,600,390573,390573,390573,741873,1.0
7,61,anti_first_fail,indomain_min,800,427773,427773,427773,741873,1.0
7,61,anti_first_fail,indomain_min,1000,463173,463173,463173,741873,1.0
7,62,anti_first_fail,indomain_min,0,911080,911080,918280,2599000,1.007902708872986
7,62,anti_first_fail,indomain_min,200,993600,993600,1016000,2599000,1.0225442834138487
7,62,anti_first_fail,indomain_min,400,1069400,1069400,1135000,2599000,1.0613428090518047
7,62,anti_first_fail,indomain_min,600,1142800,1142800,1288000,2599000,1.127056352817641
7,62,anti_first_fail,indomain_min,800,1214900,1214900,1351300,2599000,1.1122726150300437
